Coupon_Record_ID,Consumption_Record_ID,Member_ID,Coupon_ID
1389,4710,111268,34
1390,4712,17806,29
1391,4719,22189,34
1392,4728,50548,16
1393,4729,20649,29
1394,4732,65784,16
1395,4739,96070,48
1396,4741,78151,17
1397,4742,3,23
1398,4749,91693,29
1399,4756,6768,34
1400,4757,63962,46
1401,4758,28481,29
1402,4767,11548,29
1403,4770,26010,24
1404,4783,57049,70
1405,4789,64514,52
1406,4790,83569,72
1407,4793,94590,15
1408,4794,28839,37
1409,4795,18472,52
1410,4797,34518,20
1411,4808,77463,29
1412,4809,47720,29
1413,4814,72852,50
1414,4818,95583,29
1415,4819,12594,29
1416,4831,87859,51
1417,4832,71183,65
1418,4835,83236,18
1419,4848,92549,34
1420,4851,74337,19
1421,4854,83144,47
1422,4860,67817,28
1423,4865,64120,23
1424,4869,95266,60
1425,4871,66553,16
1426,4876,99289,29
1427,4877,70339,10
1428,4882,83072,61
1429,4888,71782,29
1430,4893,53210,21
1431,4894,74530,47
1432,4897,66264,25
1433,4903,54959,10
1434,4904,85848,29
1435,4905,7926,60
1436,4908,72218,6
1437,4912,14,29
1438,4913,111885,17
1439,4914,75632,29
1440,4929,18450,34
1441,4931,42409,53
1442,4932,109021,18
1443,4936,22984,16
1444,4940,31900,10
1445,4946,104981,15
1446,4949,20715,16
1447,4950,95962,23
1448,4954,38364,34
1449,4955,20616,40
1450,4965,25675,29
1451,4968,40575,47
1452,4971,13310,24
1453,4972,29537,29
1454,4977,44844,53
1455,4981,64,23
1456,4984,12148,49
1457,4985,42066,25
1458,4992,96116,22
1459,4997,56120,38
1460,5000,35953,34
1461,5008,81905,52
1462,5020,40179,65
1463,5027,93877,27
1464,5028,93524,49
1465,5029,98987,29
1466,5030,109497,29
1467,5038,68559,41
1468,5043,27896,20
1469,5046,73570,29
1470,5062,36939,22
1471,5068,21034,29
1472,5071,6261,29
1473,5081,101251,47
1474,5084,58641,49
1475,5085,4748,22
1476,5086,34672,10
1477,5089,99571,16
1478,5093,33637,23
1479,5094,67798,25
1480,5095,42267,28
1481,5098,553,9
1482,5105,69325,51
1483,5110,4118,21
1484,5115,71982,10
1485,5117,49415,22
1486,5118,39409,17
1487,5121,49671,17
1488,5123,81712,15
1489,5125,90522,47
1490,5127,51235,17
1491,5129,16987,29
1492,5130,110227,53
1493,5132,98061,20
1494,5136,110839,47
1495,5141,25016,16
1496,5142,2859,38
1497,5144,10399,46
1498,5149,13755,29
1499,5150,73009,29
1500,5154,70263,23
1501,5157,33109,51
1502,5165,39447,16
1503,5170,103494,24
1504,5173,94108,29
1505,5178,13253,51
1506,5179,87501,19
1507,5181,9611,29
1508,5182,46711,29
1509,5184,32178,10
1510,5187,78373,47
1511,5189,85483,19
1512,5197,15590,29
1513,5198,55218,15
1514,5202,25773,49
1515,5210,12874,59
1516,5214,68290,26
1517,5216,51489,29
1518,5218,32092,38
1519,5220,70218,29
1520,5225,100758,52
1521,5227,40876,29
1522,5230,23518,29
1523,5236,106311,29
1524,5247,6922,47
1525,5252,82423,29
1526,5253,26002,49
1527,5255,80204,25
1528,5257,97230,16
1529,5262,92951,50
1530,5264,97896,23
1531,5265,406,29
1532,5282,1363,22
1533,5285,26752,47
1534,5289,45317,29
1535,5295,66355,24
1536,5299,7483,27
1537,5300,29519,49
1538,5303,47928,29
1539,5307,28939,18
1540,5311,26035,51
1541,5324,80471,29
1542,5325,71080,20
1543,5329,48124,48
1544,5330,31724,1
1545,5333,17596,34
1546,5335,48176,49
1547,5339,86210,29
1548,5340,42925,25
1549,5348,54411,22
1550,5351,29332,29
1551,5357,102316,19
1552,5359,99382,16
1553,5372,74277,29
1554,5375,8781,50
1555,5378,82640,22
1556,5383,94949,43
1557,5384,46160,46
1558,5386,20667,51
1559,5395,41065,19
1560,5396,41810,29
1561,5401,101989,29
1562,5404,29786,23
1563,5407,110637,23
1564,5408,58901,34
1565,5411,103210,16
1566,5413,66366,24
1567,5417,57021,61
1568,5435,57302,19
1569,5439,17776,48
1570,5441,26492,29
1571,5446,78685,29
1572,5454,94139,47
1573,5459,30990,29
1574,5462,110349,49
1575,5476,82410,63
1576,5481,730,29
1577,5482,31256,18
1578,5484,91506,28
1579,5486,45093,51
1580,5487,90357,59
1581,5490,103204,29
1582,5492,49645,50
1583,5495,25004,53
1584,5503,60661,48
1585,5513,91253,40
1586,5516,19248,29
1587,5519,59192,41
1588,5520,5980,15
1589,5525,15065,15
1590,5526,93548,17
1591,5527,6075,29
1592,5536,112581,24
1593,5537,72463,53
1594,5546,75870,29
1595,5547,38516,68
1596,5548,38931,29
1597,5553,11838,29
1598,5555,69461,29
1599,5566,19887,59
1600,5576,4800,19
1601,5578,21483,29
1602,5579,111786,29
1603,5589,108252,17
1604,5597,71500,46
1605,5609,89301,25
1606,5617,22500,6
1607,5618,62248,29
1608,5625,3128,28
1609,5630,63339,68
1610,5633,74752,59
1611,5639,21574,16
1612,5641,85096,61
1613,5644,96724,50
1614,5647,2804,22
1615,5648,7380,29
1616,5649,75579,49
1617,5651,103170,23
1618,5656,42514,51
1619,5661,104967,16
1620,5665,52818,47
1621,5667,36310,29
1622,5673,39764,26
1623,5676,9664,22
1624,5682,47996,70
1625,5685,8668,19
1626,5689,25726,29
1627,5692,107860,49
1628,5695,13447,60
1629,5704,3039,18
1630,5708,87672,34
1631,5710,109364,29
1632,5711,46986,23
1633,5713,80128,47
1634,5719,8765,19
1635,5721,108900,34
1636,5727,61624,29
1637,5731,24144,29
1638,5735,93265,23
1639,5739,63238,53
1640,5741,69137,15
1641,5746,100367,28
1642,5749,82056,52
1643,5753,64227,16
1644,5754,9032,49
1645,5764,57589,28
1646,5765,3873,53
1647,5767,102145,50
1648,5772,47134,21
1649,5779,50807,29
1650,5780,33167,60
1651,5786,101946,22
1652,5788,71946,47
1653,5795,42544,2
1654,5796,111674,10
1655,5797,67159,29
1656,5800,100614,23
1657,5801,24692,28
1658,5808,101958,17
1659,5809,46267,47
1660,5811,53661,29
1661,5813,101012,17
1662,5814,45261,59
1663,5822,42944,29
1664,5823,47627,29
1665,5827,17581,70
1666,5834,88770,25
1667,5840,53235,16
1668,5843,57816,53
1669,5845,43475,37
1670,5850,21421,53
1671,5853,65658,24
1672,5854,80539,48
1673,5855,50240,29
1674,5856,57903,47
1675,5857,73920,18
1676,5858,65954,16
1677,5859,93373,46
1678,5864,4552,52
1679,5873,38528,49
1680,5875,50863,19
1681,5876,54923,53
1682,5882,10544,29
1683,5883,29618,29
1684,5887,75560,38
1685,5889,10938,22
1686,5891,58666,22
1687,5892,111410,49
1688,5896,78516,39
1689,5897,63902,29
1690,5901,16981,21
1691,5908,21554,46
1692,5909,18757,49
1693,5911,50194,29
1694,5914,76584,24
1695,5916,9693,34
1696,5918,83595,47
1697,5925,57124,48
1698,5929,109021,6
1699,5934,84534,51
1700,5939,3129,28
1701,5942,8420,23
1702,5943,29765,37
1703,5945,68577,24
1704,5955,101607,20
1705,5956,64089,29
1706,5958,99431,23
1707,5960,14036,40
1708,5962,50696,24
1709,5963,19262,52
1710,5964,43817,29
1711,5968,15901,29
1712,5969,110304,20
1713,5972,95282,47
1714,5975,25978,29
1715,5977,82882,16
1716,5993,86416,29
1717,6000,55342,46
1718,6006,31873,48
1719,6021,107984,34
1720,6023,101528,23
1721,6025,7093,29
1722,6029,99536,29
1723,6034,37690,63
1724,6036,15216,53
1725,6040,48604,48
1726,6042,80779,34
1727,6044,16242,29
1728,6050,34834,10
1729,6052,38273,22
1730,6053,7868,29
1731,6055,82611,43
1732,6057,12096,25
1733,6060,71000,29
1734,6062,5050,22
1735,6070,24398,34
1736,6074,85340,28
1737,6077,95406,18
1738,6078,91077,34
1739,6079,19431,46
1740,6080,76228,48
1741,6082,52234,23
1742,6085,12243,21
1743,6089,69331,29
1744,6090,76593,29
1745,6091,42243,17
1746,6096,70459,29
1747,6100,26990,48
1748,6101,22432,23
1749,6102,107941,19
1750,6103,72088,37
1751,6105,106501,29
1752,6108,8586,70
1753,6111,61402,48
1754,6116,39903,23
1755,6121,86725,29
1756,6122,13950,49
1757,6124,96466,24
1758,6127,111016,29
1759,6131,39547,50
1760,6133,89449,34
1761,6137,54131,24
1762,6148,69390,10
1763,6151,30291,38
1764,6153,37358,22
1765,6156,65432,48
1766,6160,25344,47
1767,6161,7572,22
1768,6167,51550,47
1769,6169,49466,47
1770,6177,98539,25
1771,6181,93787,47
1772,6193,38713,48
1773,6194,22639,29
1774,6195,18321,29
1775,6196,81115,49
1776,6198,79451,68
1777,6199,60810,29
1778,6201,1934,29
1779,6204,82207,29
1780,6209,107942,24
1781,6216,26257,47
1782,6217,28851,29
1783,6220,77032,71
1784,6222,53772,52
1785,6223,60388,24
1786,6227,39850,29
1787,6239,107357,22
1788,6241,29404,29
1789,6258,17494,29
1790,6271,23852,65
1791,6275,38750,29
1792,6276,70230,68
1793,6279,72012,51
1794,6280,85105,29
1795,6289,59365,24
1796,6292,83583,47
1797,6296,33793,5
1798,6301,62474,48
1799,6305,76540,53
1800,6311,39713,40
1801,6312,59931,59
1802,6317,10009,29
1803,6318,52614,23
1804,6331,34028,50
1805,6339,103578,28
1806,6342,39740,61
1807,6343,109085,59
1808,6345,70515,29
1809,6349,27657,68
1810,6350,6211,29
1811,6353,101607,47
1812,6357,28018,28
1813,6361,106689,25
1814,6362,84284,49
1815,6367,40169,29
1816,6368,50986,48
1817,6372,46052,48
1818,6375,91537,29
1819,6377,28835,29
1820,6378,67558,34
1821,6379,101702,29
1822,6384,3681,19
1823,6385,78942,6
1824,6386,24994,38
1825,6392,43779,27
1826,6394,107582,29
1827,6396,88152,71
1828,6397,81138,28
1829,6401,23651,48
1830,6404,63507,29
1831,6417,84929,29
1832,6418,24546,59
1833,6420,99218,49
1834,6421,93158,27
1835,6427,24837,48
1836,6435,110219,29
1837,6437,41534,10
1838,6440,22058,49
1839,6444,44804,65
1840,6446,36239,16
1841,6447,68389,2
1842,6448,81891,18
1843,6450,100458,29
1844,6452,96895,6
1845,6453,103449,28
1846,6454,15443,29
1847,6456,20422,10
1848,6459,57158,26
1849,6460,86826,29
1850,6464,62125,24
1851,6466,19751,29
1852,6467,31225,47
1853,6472,59243,29
1854,6475,65643,23
1855,6480,52709,29
1856,6484,45186,7
1857,6485,69671,10
1858,6487,71948,22
1859,6488,36554,29
1860,6491,93835,16
1861,6496,22709,51
1862,6497,88005,29
1863,6498,26282,29
1864,6499,60682,10
1865,6501,37063,16
1866,6504,28793,29
1867,6505,76981,29
1868,6508,78038,53
1869,6514,88723,41
1870,6515,73848,61
1871,6516,81059,16
1872,6518,98797,17
1873,6524,107519,29
1874,6530,90041,53
1875,6542,6354,51
1876,6543,83603,22
1877,6546,16189,10
1878,6555,32648,27
1879,6557,42906,28
1880,6558,81709,51
1881,6560,85622,29
1882,6562,65290,16
1883,6563,89825,63
1884,6566,53931,16
1885,6574,98683,22
1886,6575,105935,48
1887,6576,25793,72
1888,6588,79157,29
1889,6592,88990,10
1890,6593,41614,29
1891,6598,52396,52
1892,6599,94160,22
1893,6601,99391,46
1894,6610,5791,18
1895,6611,32048,50
1896,6613,74984,29
1897,6616,70242,23
1898,6622,70383,53
1899,6623,28740,50
1900,6625,58287,18
1901,6627,66744,68
1902,6635,20774,15
1903,6636,89392,49
1904,6637,18207,25
1905,6638,56084,23
1906,6642,15865,16
1907,6646,39096,29
1908,6647,95380,39
1909,6648,8911,29
1910,6650,13309,20
1911,6652,22312,48
1912,6655,34857,53
1913,6662,1153,16
1914,6675,95984,29
1915,6676,49905,29
1916,6679,46063,29
1917,6687,12035,48
1918,6690,73769,68
1919,6693,61022,29
1920,6694,74245,27
1921,6704,38810,28
1922,6706,28803,48
1923,6708,61170,29
1924,6709,74271,29
1925,6713,70285,16
1926,6714,103527,50
1927,6717,88559,29
1928,6718,63142,48
1929,6721,90365,29
1930,6727,82641,29
1931,6739,15828,29
1932,6743,47172,16
1933,6744,18118,29
1934,6745,91971,29
1935,6749,50071,29
1936,6751,40896,22
1937,6761,86680,47
1938,6763,63754,25
1939,6765,109645,70
1940,6770,107455,19
1941,6773,73769,29
1942,6775,31209,10
1943,6777,26822,29
1944,6781,111874,20
1945,6782,25418,18
1946,6786,48188,24
1947,6789,79707,47
1948,6795,33640,47
1949,6797,57154,29
1950,6802,46298,68
1951,6808,1304,50
1952,6809,27283,37
1953,6811,71343,29
1954,6813,100074,22
1955,6815,60934,29
1956,6818,98107,25
1957,6821,27979,48
1958,6824,82890,28
1959,6832,103271,48
1960,6834,38851,22
1961,6836,27823,24
1962,6838,72833,52
1963,6842,53993,38
1964,6843,39585,23
1965,6847,91698,15
1966,6852,2426,17
1967,6854,40108,10
1968,6859,21642,15
1969,6867,38017,29
1970,6870,47077,29
1971,6871,84064,24
1972,6873,39453,16
1973,6874,92878,63
1974,6876,62063,22
1975,6880,102614,10
1976,6890,61956,29
1977,6896,12161,19
1978,6900,104553,29
1979,6901,50317,27
1980,6907,4936,48
1981,6910,47448,5
1982,6917,43771,29
1983,6920,43963,43
1984,6922,73468,16
1985,6924,69880,29
1986,6927,87758,23
1987,6941,16986,15
1988,6947,22097,29
1989,6948,22027,50
1990,6950,26743,16
1991,6952,22982,68
1992,6953,111692,29
1993,6961,93391,8
1994,6965,593,10
1995,6968,68896,29
1996,6969,9745,59
1997,6970,42267,46
1998,6971,102142,23
1999,6974,80853,16
2000,6987,67049,26
2001,6988,87739,15
2002,6992,20207,29
2003,6993,10675,26
2004,7002,25041,63
2005,7003,10251,48
2006,7013,107566,29
2007,7019,58529,50
2008,7023,15216,25
2009,7025,87058,29
2010,7026,26960,15
2011,7032,29006,48
2012,7033,85345,15
2013,7034,12929,18
2014,7035,40380,40
2015,7036,93381,29
2016,7041,103680,29
2017,7046,13606,29
2018,7047,74743,24
2019,7049,31089,29
2020,7051,91729,48
2021,7053,107407,20
2022,7055,65173,16
2023,7056,102371,51
2024,7059,14906,25
2025,7063,15073,28
2026,7065,14150,29
2027,7066,50201,20
2028,7067,10712,38
2029,7082,2767,18
2030,7084,37733,47
2031,7092,88416,29
2032,7093,67369,29
2033,7094,70192,10
2034,7095,61855,48
2035,7096,23864,2
2036,7099,42001,23
2037,7100,105197,29
2038,7101,31688,46
2039,7105,28153,29
2040,7107,5411,28
2041,7109,41841,50
2042,7110,13220,41
2043,7117,71382,16
2044,7118,34495,51
2045,7121,95149,10
2046,7124,74245,29
2047,7140,54307,49
2048,7142,66587,16
2049,7146,5494,48
2050,7150,61453,23
2051,7155,88440,53
2052,7159,62817,29
2053,7162,18490,6
2054,7163,61943,52
2055,7169,64404,15
2056,7174,17294,26
2057,7176,20221,29
2058,7180,70044,16
2059,7182,81669,29
2060,7187,34223,29
2061,7191,931,7
2062,7192,97768,10
2063,7194,108624,29
2064,7195,87302,15
2065,7196,514,27
2066,7202,59170,24
2067,7204,102722,29
2068,7216,87649,68
2069,7217,64074,49
2070,7220,29890,47
2071,7222,109166,29
2072,7228,66143,47
2073,7232,105091,16
2074,7235,105363,47
2075,7237,43403,19
2076,7242,43073,29
2077,7252,97904,29
2078,7254,24440,29
2079,7257,11201,16
2080,7261,21842,10
2081,7262,45700,16
2082,7263,77909,29
2083,7266,56955,25
2084,7268,75408,59
2085,7269,77807,47
2086,7277,21938,70
2087,7279,50967,29
2088,7280,67764,53
2089,7281,82121,22
2090,7283,62857,29
2091,7287,69250,24
2092,7288,10660,48
2093,7292,111290,70
2094,7304,49580,20
2095,7306,66124,23
2096,7311,107214,18
2097,7317,81492,53
2098,7319,73698,9
2099,7321,93954,22
2100,7322,21557,47
2101,7324,40210,29
2102,7336,98861,19
2103,7340,94386,50
2104,7341,48297,29
2105,7343,23023,23
2106,7347,61754,16
2107,7351,71024,7
2108,7368,89234,29
2109,7369,91336,24
2110,7377,13269,7
2111,7381,2114,47
2112,7382,97437,70
2113,7384,78732,10
2114,7385,62770,24
2115,7386,11076,48
2116,7388,15175,29
2117,7389,83195,25
2118,7392,6647,29
2119,7397,98,26
2120,7401,24004,15
2121,7403,55867,10
2122,7404,67956,29
2123,7410,66318,34
2124,7415,24959,29
2125,7416,71094,46
2126,7418,59970,15
2127,7420,84724,26
2128,7423,91176,29
2129,7424,21730,50
2130,7425,29043,60
2131,7427,4301,27
2132,7433,106900,10
2133,7446,31403,52
2134,7447,62661,24
2135,7448,4608,27
2136,7450,37908,29
2137,7452,86645,29
2138,7454,76367,29
2139,7456,80986,47
2140,7457,31603,16
2141,7458,75119,28
2142,7470,16788,9
2143,7475,93440,68
2144,7477,7907,29
2145,7478,910,22
2146,7481,75635,52
2147,7482,246,61
2148,7486,75130,29
2149,7487,47232,29
2150,7488,102055,16
2151,7489,2879,23
2152,7493,18824,23
2153,7494,52558,10
2154,7500,99982,48
2155,7511,70650,34
2156,7512,34931,29
2157,7515,60095,15
2158,7518,59725,22
2159,7526,106296,9
2160,7545,46303,28
2161,7547,95020,29
2162,7550,36615,43
2163,7551,99155,19
2164,7557,21044,29
2165,7559,109018,29
2166,7561,9245,59
2167,7565,36063,29
2168,7566,104691,6
2169,7570,68674,34
2170,7571,100240,39
2171,7573,8881,34
2172,7574,85747,38
2173,7576,72534,23
2174,7579,47746,29
2175,7582,72615,17
2176,7584,71464,29
2177,7587,63050,29
2178,7588,94575,29
2179,7596,21491,15
2180,7597,62602,23
2181,7598,18260,22
2182,7600,110806,29
2183,7604,58146,6
2184,7606,50992,50
2185,7611,54735,34
2186,7615,2480,16
2187,7616,56059,19
2188,7617,69066,15
2189,7621,29450,5
2190,7626,104859,48
2191,7631,36294,50
2192,7633,19610,34
2193,7637,707,29
2194,7642,90964,25
2195,7643,53754,51
2196,7647,8840,29
2197,7648,14808,6
2198,7649,78357,29
2199,7652,72964,46
2200,7656,58136,29
2201,7657,10256,29
2202,7658,35812,20
2203,7663,51040,47
2204,7667,14618,38
2205,7669,98094,29
2206,7673,73859,50
2207,7683,108127,26
2208,7696,61829,15
2209,7698,70824,10
2210,7699,21878,41
2211,7702,2030,29
2212,7707,6491,21
2213,7708,96236,53
2214,7710,54782,29
2215,7713,14821,72
2216,7714,21541,19
2217,7721,95690,29
2218,7722,107252,16
2219,7730,105038,2
2220,7732,86856,29
2221,7735,87094,39
2222,7738,67189,48
2223,7743,25211,7
2224,7744,83577,29
2225,7746,80962,29
2226,7752,49992,29
2227,7753,33034,51
2228,7757,60262,22
2229,7758,75348,46
2230,7760,19080,9
2231,7761,57914,22
2232,7762,12576,47
2233,7764,97192,29
2234,7765,63948,29
2235,7768,35954,48
2236,7770,64799,19
2237,7771,53935,15
2238,7773,94526,29
2239,7779,93516,17
2240,7784,57500,29
2241,7785,69552,29
2242,7795,62368,29
2243,7796,15115,23
2244,7798,33667,16
2245,7799,95210,41
2246,7805,95551,48
2247,7808,36658,29
2248,7812,76378,21
2249,7817,20812,29
2250,7818,36533,28
2251,7819,39206,17
2252,7820,103172,48
2253,7822,741,29
2254,7825,81572,47
2255,7827,101415,29
2256,7830,107188,19
2257,7834,24491,26
2258,7835,46181,34
2259,7837,84262,68
2260,7839,34980,29
2261,7841,65594,28
2262,7845,2903,49
2263,7846,80221,29
2264,7848,10324,49
2265,7850,1666,6
2266,7854,25055,48
2267,7857,7695,29
2268,7858,21964,29
2269,7862,7738,34
2270,7865,83190,48
2271,7874,28102,10
2272,7877,82757,29
2273,7878,32824,16
2274,7884,96012,7
2275,7895,13978,29
2276,7905,10006,29
2277,7909,106621,34
2278,7911,20865,10
2279,7912,6037,52
2280,7913,17191,51
2281,7919,77488,53
2282,7927,46472,29
2283,7929,43056,48
2284,7934,15530,41
2285,7935,18798,28
2286,7948,105048,49
2287,7949,81082,29
2288,7951,27102,60
2289,7952,11563,29
2290,7953,123,16
2291,7956,72730,49
2292,7957,47787,34
2293,7962,70953,16
2294,7963,103277,15
2295,7964,21203,20
2296,7965,94697,29
2297,7966,19210,29
2298,7977,73686,50
2299,7978,93282,29
2300,7982,50744,1
2301,7984,21833,29
2302,7989,17985,47
2303,7993,107024,29
2304,7994,88620,48
2305,7995,68086,34
2306,7996,59644,48
2307,7998,71024,29
2308,7999,89339,29
2309,8003,83111,29
2310,8014,668,23
2311,8017,42907,7
2312,8025,53649,70
2313,8034,52885,46
2314,8041,20647,49
2315,8043,95239,23
2316,8044,33060,10
2317,8049,55865,9
2318,8055,18821,47
2319,8056,41875,29
2320,8065,89397,29
2321,8068,81434,19
2322,8069,32710,34
2323,8072,33253,29
2324,8081,112457,29
2325,8084,99983,28
2326,8086,68732,23
2327,8087,23498,29
2328,8089,105238,26
2329,8093,56928,17
2330,8094,67615,49
2331,8096,22748,16
2332,8103,87025,68
2333,8106,47712,29
2334,8112,9142,38
2335,8113,65071,27
2336,8118,6385,22
2337,8126,68989,60
2338,8135,59201,46
2339,8139,1383,34
2340,8140,59583,24
2341,8142,90269,29
2342,8144,93067,29
2343,8145,13295,68
2344,8153,95407,27
2345,8162,24019,50
2346,8165,48479,16
2347,8167,80286,5
2348,8175,87975,10
2349,8178,52249,34
2350,8179,67275,43
2351,8183,720,29
2352,8184,58303,59
2353,8185,35023,17
2354,8187,88077,29
2355,8189,37726,50
2356,8200,48874,18
2357,8202,38873,23
2358,8212,85863,20
2359,8214,6272,49
2360,8217,6309,25
2361,8225,71311,22
2362,8226,9772,29
2363,8227,107545,37
2364,8228,10708,48
2365,8233,85191,29
2366,8240,68218,29
2367,8242,32546,29
2368,8248,1612,10
2369,8249,95654,15
2370,8250,55548,29
2371,8258,107020,37
2372,8261,107644,29
2373,8269,78780,29
2374,8270,20606,51
2375,8272,17423,15
2376,8284,50273,37
2377,8285,85471,28
2378,8286,101717,29
2379,8293,1957,20
2380,8296,66340,15
2381,8297,96487,29
2382,8305,98730,46
2383,8307,90428,47
2384,8316,22055,29
2385,8319,20861,29
2386,8322,103473,44
2387,8326,28718,29
2388,8330,90988,68
2389,8332,59469,29
2390,8334,1858,29
2391,8335,70105,43
2392,8336,5619,23
2393,8337,95223,47
2394,8345,78604,50
2395,8346,12224,29
2396,8351,84593,29
2397,8352,11639,29
2398,8353,32243,29
2399,8354,96704,22
2400,8356,19201,20
2401,8357,13793,29
2402,8361,92292,29
2403,8366,31340,29
2404,8367,99253,53
2405,8370,76739,29
2406,8375,2752,24
2407,8378,75976,29
2408,8385,18445,15
2409,8388,37306,6
2410,8393,5677,29
2411,8397,109148,29
2412,8399,19923,48
2413,8401,100688,47
2414,8403,23918,20
2415,8407,8230,29
2416,8411,25154,53
2417,8415,91912,28
2418,8418,100264,23
2419,8423,98011,27
2420,8425,59722,29
2421,8427,30266,17
2422,8430,88667,68
2423,8432,95620,29
2424,8434,61072,18
2425,8436,101973,29
2426,8437,54932,34
2427,8448,66812,29
2428,8459,38964,29
2429,8460,2701,34
2430,8463,42699,23
2431,8464,35994,29
2432,8467,84773,29
2433,8468,32045,34
2434,8475,25971,29
2435,8477,23358,29
2436,8482,92992,24
2437,8484,37051,10
2438,8485,61162,68
2439,8488,112033,53
2440,8489,46239,16
2441,8490,23205,20
2442,8496,3008,18
2443,8498,68573,34
2444,8504,38690,29
2445,8505,4285,59
2446,8506,83095,29
2447,8508,86475,29
